meso_cluster_id	source_seq	source_id	n_works
123	1	4306525036	7300
123	2	186113128	4414
123	3	97303050	3225
123	4	18197459	2704
123	5	4306463937	2662
123	6	31231878	2234
123	7	115693375	2230
123	8	25178087	1969
123	9	172421378	1808
123	10	4306463230	1777
124	1	4306463937	5828
124	2	4306525036	5165
124	3	51654951	3826
124	4	41600865	3631
124	5	154904565	3535
124	6	4306463230	3204
124	7	107905979	2724
124	8	194540436	2359
124	9	136578784	1984
124	10	2755168269	1928
125	1	187991544	6809
125	2	105243760	6453
125	3	67716761	5077
125	4	106928643	5062
125	5	154037165	4675
125	6	6791298	4560
125	7	189509794	3675
125	8	3649266	3296
125	9	53162366	3094
125	10	143744711	2743
126	1	4306525036	6066
126	2	200071133	5239
126	3	164469042	3703
126	4	37667796	3650
126	5	134546602	3227
126	6	206235894	2930
126	7	4306463937	2656
126	8	14436165	2642
126	9	4306463230	1655
126	10	118812467	1507
127	1	106296714	7530
127	2	4306400194	4022
127	3	4306463937	2545
127	4	4210187594	1597
127	5	186357190	1540
127	6	2764905038	1378
127	7	2764900261	1362
127	8	11065456	1119
127	9	4210206007	1092
127	10	4306463409	977
128	1	145089992	3927
128	2	149937609	3375
128	3	124203677	2824
128	4	203465130	2411
128	5	87561820	2287
128	6	2764859491	2167
128	7	2481244646	1650
128	8	204609040	1602
128	9	21442059	1415
128	10	189140625	1323
129	1	4306525036	4369
129	2	80731565	3027
129	3	93288122	2895
129	4	14436165	2485
129	5	4306463937	2292
129	6	47215897	2136
129	7	4306402567	1840
129	8	2737643958	1824
129	9	202381698	1579
129	10	154926289	1569
130	1	4306463937	5844
130	2	4306463855	5029
130	3	4210172589	4323
130	4	4306463708	1591
130	5	4306525036	1376
130	6	140831787	1343
130	7	74425203	1247
130	8	140176541	1206
130	9	4306462995	1146
130	10	27273401	1123
131	1	98455728	6377
131	2	105243760	3648
131	3	42323631	3152
131	4	84339699	3143
131	5	187991544	3037
131	6	67716761	2989
131	7	189509794	2750
131	8	55626769	2429
131	9	106928643	2063
131	10	2764696622	1714
132	1	86558740	4579
132	2	4306402567	4397
132	3	136634221	4013
132	4	4306525036	3668
132	5	202381698	2813
132	6	140251998	2175
132	7	104993753	2081
132	8	4306463937	1917
132	9	125754415	1658
132	10	4306463230	1435
133	1	152760256	6160
133	2	41354064	5354
133	3	111155417	4828
133	4	4210200754	4382
133	5	68911691	4362
133	6	67393510	4359
133	7	205050996	2552
133	8	137084839	2504
133	9	133942674	2443
133	10	2481244646	2403
134	1	4306463937	4825
134	2	4306463855	3080
134	3	4210172589	2168
134	4	94908168	1472
134	5	4306478302	1417
134	6	21299528	1188
134	7	4306401271	1156
134	8	71326023	1145
134	9	162196882	1122
134	10	4210176587	857
135	1	62532593	7486
135	2	4306525036	5137
135	3	4210174059	3112
135	4	4306463937	2961
135	5	59624048	2712
135	6	66405466	2432
135	7	101278519	2238
135	8	111727011	2075
135	9	96975567	1992
135	10	79704628	1808
136	1	4306463937	2917
136	2	4306525036	2864
136	3	29564236	2683
136	4	4210236671	2400
136	5	88454195	1906
136	6	108911230	1845
136	7	999813893	1760
136	8	205999849	1525
136	9	41354064	1490
136	10	39653451	1341
137	1	106296714	16078
137	2	4306463937	5330
137	3	4306400194	4203
137	4	4210226185	1686
137	5	2764900261	1608
137	6	4306402512	1497
137	7	4306463409	1385
137	8	30698027	922
137	9	2764905038	815
137	10	4306463230	815
138	1	83637746	4170
138	2	198879913	3078
138	3	76600781	2352
138	4	149016011	2056
138	5	37189094	2012
138	6	93916849	1979
138	7	116977442	1894
138	8	59479367	1554
138	9	4306463937	1370
138	10	4394736632	1017
139	1	90999920	8788
139	2	129676613	4239
139	3	118246204	3179
139	4	128740003	2666
139	5	4210206986	2177
139	6	2764696622	1962
139	7	29537273	1851
139	8	58867329	1549
139	9	84964104	1434
139	10	130017051	1408
140	1	4306525036	4344
140	2	202381698	2132
140	3	140251998	1766
140	4	129060628	1664
140	5	157527038	1503
140	6	151589183	1447
140	7	205775358	1370
140	8	196637695	1307
140	9	4306463937	1269
140	10	10623703	1193
141	1	106296714	19652
141	2	2764847869	7618
141	3	4306400194	4135
141	4	4306463937	3432
141	5	2485537415	1587
141	6	2764900261	1141
141	7	120683614	1001
141	8	166990724	994
141	9	2764905038	955
141	10	110206669	865
142	1	4306525036	8513
142	2	202381698	3365
142	3	124285728	2002
142	4	29633479	1692
142	5	53087977	1614
142	6	14436165	1477
142	7	171015910	1421
142	8	4306402450	1314
142	9	4306463937	1271
142	10	47215897	1197
143	1	133274750	6298
143	2	4306402567	5795
143	3	134668137	3790
143	4	102549058	3464
143	5	140251998	3307
143	6	125754415	2910
143	7	46058472	2305
143	8	202381698	2277
143	9	4306463937	2040
143	10	2484704948	1903
144	1	187991544	9767
144	2	3649266	9742
144	3	50523690	6215
144	4	105243760	5921
144	5	6791298	4809
144	6	67716761	4445
144	7	4210237713	3640
144	8	4306463937	2614
144	9	24807848	2010
144	10	190924190	1847
145	1	4306401271	5895
145	2	4210172589	3040
145	3	4306463937	2971
145	4	4306463855	2939
145	5	80485027	1617
145	6	10134376	1241
145	7	4210195883	1180
145	8	85457386	968
145	9	4317411217	936
145	10	95823145	853
146	1	4306463708	8949
146	2	4306463937	5831
146	3	4306463855	4147
146	4	255146	4018
146	5	4306462995	3226
146	6	147022693	2324
146	7	121299002	1783
146	8	63151042	1490
146	9	4306463091	1464
146	10	204374153	1344
147	1	177196338	9465
147	2	75741262	4393
147	3	200764475	4022
147	4	92465984	3769
147	5	186054908	3690
147	6	187215728	3260
147	7	6377669	2511
147	8	135472351	2182
147	9	130615878	2020
147	10	11629336	2006
148	1	150708336	6162
148	2	14544163	4195
148	3	4306525036	3974
148	4	205145379	2725
148	5	95965737	2122
148	6	2502187214	1918
148	7	140889577	1882
148	8	26699211	1602
148	9	4306463937	1433
148	10	4306514452	1409
149	1	106296714	8118
149	2	4306463937	2985
149	3	4306400194	2906
149	4	48050435	2542
149	5	140556538	1475
149	6	2764905038	1273
149	7	2764461748	1213
149	8	65753830	1035
149	9	93787993	1022
149	10	128754310	983
150	1	188673600	5744
150	2	59020844	4865
150	3	67716761	4316
150	4	199247034	4103
150	5	183492911	3402
150	6	106928643	2835
150	7	53162366	1992
150	8	178776955	1797
150	9	134390580	1606
150	10	189509794	1546
151	1	4306463937	3891
151	2	45333638	3779
151	3	53055215	3047
151	4	10873304	2655
151	5	4306525036	2340
151	6	4306463855	2181
151	7	180657665	1850
151	8	53301456	1561
151	9	4210172589	1334
151	10	91771295	952
152	1	200071133	9941
152	2	4306525036	6006
152	3	14436165	3477
152	4	27064115	2783
152	5	15137598	2729
152	6	4306463937	2305
152	7	153015021	1717
152	8	96615428	1574
152	9	4306463230	1328
152	10	23714410	1062
153	1	4306525036	3777
153	2	134668137	2932
153	3	140251998	2659
153	4	4306402567	2278
153	5	3892243	2258
153	6	29775604	1925
153	7	4306463230	1766
153	8	4306463937	1708
153	9	202381698	1476
153	10	125754415	1441
154	1	76304953	8750
154	2	19572933	4769
154	3	4306525036	4417
154	4	4306463937	2549
154	5	50016660	2457
154	6	93410275	2257
154	7	207341048	2016
154	8	79587146	1999
154	9	167047176	1816
154	10	202381698	1717
155	1	106928643	7775
155	2	158447136	5336
155	3	53162366	4241
155	4	76010543	3608
155	5	75411654	3054
155	6	154732359	3019
155	7	87940674	2881
155	8	67716761	2757
155	9	53926609	2263
155	10	67425620	2089
156	1	4306525036	5118
156	2	115964404	4484
156	3	67880631	3544
156	4	128891601	2743
156	5	154226970	2053
156	6	67902008	1678
156	7	193501741	1611
156	8	4306463937	1575
156	9	4306463230	1341
156	10	202381698	1114
157	1	4026894	8554
157	2	4306525036	5533
157	3	100227592	5331
157	4	112180307	4654
157	5	4306463937	4326
157	6	4306463230	3073
157	7	59624048	3031
157	8	4210167578	2697
157	9	4306402450	1709
157	10	2739034459	1525
158	1	1980519	9500
158	2	207178839	7176
158	3	4210195943	6838
158	4	66354037	5384
158	5	113313948	5043
158	6	205231332	4827
158	7	36624081	4398
158	8	39223014	4345
158	9	63956823	3507
158	10	207559368	3191
159	1	52363224	4280
159	2	4306463937	2755
159	3	99182027	2681
159	4	189344224	1938
159	5	202340841	1877
159	6	205118121	1802
159	7	87240457	1599
159	8	87569533	1299
159	9	72716621	1288
159	10	4306463075	1182
160	1	4306463937	5408
160	2	151331055	2472
160	3	4306463855	2363
160	4	4210172589	2155
160	5	29984966	2010
160	6	187348256	1815
160	7	12410666	1742
160	8	9692511	1659
160	9	4306463708	1613
160	10	4306462995	1355
161	1	185621672	3734
161	2	4306402567	3627
161	3	121161810	3623
161	4	104038378	3247
161	5	77047749	3086
161	6	111155417	2319
161	7	46058472	2268
161	8	189701308	2127
161	9	98085912	2103
161	10	156919612	1937
162	1	4306400194	6640
162	2	35412551	3693
162	3	81011612	3607
162	4	70718007	3332
162	5	187806540	2979
162	6	138681734	2343
162	7	4306463937	2321
162	8	104875562	1679
162	9	24807848	1667
162	10	4210224030	1595
163	1	4306525036	5684
163	2	121725775	4415
163	3	170889201	4347
163	4	128199769	3403
163	5	4306463937	2067
163	6	4306463230	1821
163	7	197748570	1577
163	8	170982493	1206
163	9	14436165	1120
163	10	178027841	1117
164	1	4306463855	5368
164	2	4306463937	3479
164	3	4210172589	2057
164	4	50366009	1820
164	5	4306401271	1400
164	6	118082279	1109
164	7	87933477	1052
164	8	39476178	1039
164	9	4306463230	985
164	10	137445289	971
165	1	4306525036	4469
165	2	60865174	2075
165	3	67869649	1909
165	4	87609158	1861
165	5	4306463937	1824
165	6	116251202	1713
165	7	13342628	1558
165	8	185186944	1452
165	9	181568219	1315
165	10	185321339	1250
166	1	27359860	5630
166	2	4306525036	4758
166	3	202381698	3102
166	4	96615428	3098
166	5	4210226234	1812
166	6	2483136528	1542
166	7	54542293	1468
166	8	55776271	1128
166	9	93534766	1122
166	10	4306402450	1089
167	1	4306525036	7474
167	2	4393917726	2965
167	3	4210172589	2606
167	4	135745533	2222
167	5	4306463937	1690
167	6	4306401271	1668
167	7	192814187	1588
167	8	12898181	1298
167	9	2228914	1027
167	10	79233773	950
168	1	4306525036	3345
168	2	5555990	2729
168	3	4306402567	2257
168	4	95854419	1853
168	5	4306463937	1717
168	6	202381698	1689
168	7	4306463230	1522
168	8	165592611	1514
168	9	147407642	1500
168	10	30122339	1346
169	1	4306525036	5601
169	2	83651209	4175
169	3	156174673	3155
169	4	4306463937	2397
169	5	181459644	1798
169	6	206392846	1634
169	7	143352558	1480
169	8	4306463230	1372
169	9	202381698	1312
169	10	66441642	1261
170	1	106296714	10070
170	2	4306400194	5603
170	3	4306463937	2614
170	4	2764905038	1515
170	5	2764900261	1192
170	6	13144211	1181
170	7	2485537415	953
170	8	4210206007	895
170	9	192650101	828
170	10	4306463409	729
171	1	41354064	23493
171	2	133942674	3316
171	3	46134040	3310
171	4	4210168331	2580
171	5	114976158	2553
171	6	4210169613	2298
171	7	205754296	2150
171	8	73388172	1972
171	9	110436767	1764
171	10	108911230	1667
172	1	43295729	8682
172	2	183492911	3658
172	3	117411352	3647
172	4	111326731	3438
172	5	141808269	3304
172	6	2737215817	2578
172	7	117727964	2204
172	8	126920919	1907
172	9	4210179989	1541
172	10	173339282	1461
173	1	4306463937	4571
173	2	191417626	4341
173	3	4306525036	4233
173	4	108732581	3415
173	5	198804558	2085
173	6	4306402450	1704
173	7	4306463230	1658
173	8	76900504	1149
173	9	126993733	1124
173	10	744042	995
174	1	66401815	4143
174	2	4306525036	3709
174	3	132626406	2382
174	4	119525064	2277
174	5	128227336	2142
174	6	4306463230	2045
174	7	158228368	2021
174	8	202381698	1681
174	9	2484704948	1416
174	10	132853619	1339
175	1	154732359	5860
175	2	87940674	4373
175	3	67716761	4156
175	4	67425620	2441
175	5	2898407351	2267
175	6	4306463937	2222
175	7	165830345	1964
175	8	4210194876	1842
175	9	64016596	1832
175	10	4210189194	1768
176	1	4306525036	5267
176	2	4306463937	3176
176	3	3341432	2952
176	4	104698359	2637
176	5	4306463230	1865
176	6	108768312	1459
176	7	124035732	1233
176	8	14436165	1214
176	9	33418846	1108
176	10	4306402450	1078
177	1	176136234	9092
177	2	124795565	4149
177	3	192559872	3686
177	4	45406943	3382
177	5	18188872	2217
177	6	26602194	2194
177	7	151030190	2123
177	8	191963794	2074
177	9	6712347	1983
177	10	4306463230	1903
178	1	4306401280	5023
178	2	4317411217	720
178	3	4306401271	510
178	4	4306463855	473
178	5	4210174514	461
178	6	4210172589	410
178	7	2737963936	408
178	8	974534199	399
178	9	4306463937	349
178	10	98708256	338
179	1	4306463937	6030
179	2	4306463855	4689
179	3	4306464262	2342
179	4	4210172589	1763
179	5	4306463716	1653
179	6	111964278	1502
179	7	119437531	1461
179	8	194402510	1128
179	9	4306463708	1052
179	10	88603889	992
180	1	106296714	15379
180	2	4306400194	7499
180	3	4306463937	3939
180	4	4306402512	1800
180	5	4306420577	1230
180	6	4306417597	1087
180	7	4210191458	1074
180	8	4306419999	948
180	9	196139623	872
180	10	4306418308	712
181	1	4210172589	6722
181	2	4306463937	3842
181	3	76633192	3840
181	4	10134376	3029
181	5	4306463855	1945
181	6	58516903	1741
181	7	205793605	1322
181	8	12818680	1273
181	9	4306401271	1144
181	10	4306401280	809
182	1	4306463937	3289
182	2	4306463855	2945
182	3	6814119	2197
182	4	10134376	2090
182	5	51885707	1998
182	6	171183513	1517
182	7	4306401280	1377
182	8	167854760	1364
182	9	4210172589	1221
182	10	157485431	1167
183	1	4306525036	4808
183	2	140251998	3644
183	3	128439998	2172
183	4	202381698	1885
183	5	151589183	1761
183	6	168522863	1512
183	7	152938505	1499
183	8	4306463937	1496
183	9	4306402567	1324
183	10	125754415	1244
184	1	4306402512	2952
184	2	4306463797	1232
184	3	4306463525	1198
184	4	4306463937	1008
184	5	4306463802	1000
184	6	208089930	912
184	7	4306463247	799
184	8	4306463855	779
184	9	4210180777	740
184	10	4317411217	717
185	1	4306525036	10519
185	2	90605627	4954
185	3	40121896	3681
185	4	136026792	3014
185	5	50094856	2697
185	6	191726168	2365
185	7	202133162	1850
185	8	103663982	1673
185	9	92279829	1596
185	10	113867935	1508
186	1	4306463937	11430
186	2	4210187769	8322
186	3	204459408	6918
186	4	34870678	5638
186	5	189140625	4746
186	6	173979593	4006
186	7	185621672	2715
186	8	202680183	2505
186	9	77047749	2427
186	10	12574399	2218
187	1	4306525036	4306
187	2	4306463937	3130
187	3	155536936	2500
187	4	135898356	2060
187	5	39041608	1707
187	6	92692057	1471
187	7	122377002	1263
187	8	4306463708	1090
187	9	4210204300	1023
187	10	169992948	993
188	1	48915936	7962
188	2	4306525036	5186
188	3	4306463937	4865
188	4	191421250	3490
188	5	128848949	2643
188	6	51654951	2001
188	7	176044460	1924
188	8	4306463230	1899
188	9	3756010	1881
188	10	118785805	1526
189	1	181451930	5088
189	2	4306463937	4331
189	3	1824407	1838
189	4	4306463855	1806
189	5	87781914	1678
189	6	125122479	1657
189	7	191399632	1434
189	8	4306525036	1319
189	9	132320204	1033
189	10	168850678	951
190	1	104261359	8280
190	2	185347631	4228
190	3	185787987	3723
190	4	20257348	2073
190	5	25518365	2040
190	6	126023004	1950
190	7	9351502	1555
190	8	188633547	1526
190	9	193677276	1454
190	10	195136871	1340
191	1	131016564	7108
191	2	130661733	2876
191	3	162444473	2528
191	4	1234972	2458
191	5	4306525036	2424
191	6	122302516	2249
191	7	97205441	2118
191	8	30283931	2022
191	9	161954266	1970
191	10	119477091	1762
192	1	4306463937	5341
192	2	4306463855	3316
192	3	4210172589	2165
192	4	175056054	1725
192	5	10134376	1721
192	6	2764593084	1397
192	7	4306462995	1223
192	8	4306401271	1043
192	9	4306463230	1003
192	10	130638383	988
193	1	4210172589	5347
193	2	4306463855	4552
193	3	4306463937	4447
193	4	4306401271	3182
193	5	149872823	2034
193	6	4306463716	1650
193	7	96629499	1377
193	8	61710699	1218
193	9	4306462995	1142
193	10	4306463708	1101
194	1	5745031	4360
194	2	815301	2835
194	3	198098182	2574
194	4	2764696622	2422
194	5	48860480	2273
194	6	105637730	1708
194	7	75069817	1686
194	8	2497375143	1552
194	9	68497187	1517
194	10	109565702	1427
195	1	4306400194	27026
195	2	70695507	3248
195	3	151579836	2818
195	4	138240904	2217
195	5	200871675	2058
195	6	6775291	1292
195	7	4210226894	1255
195	8	100028386	1096
195	9	105977992	1096
195	10	54953690	1090
196	1	188336720	4514
196	2	4210176815	3720
196	3	145575934	3181
196	4	4210202285	2578
196	5	51141438	1897
196	6	196493665	1866
196	7	4306463937	1670
196	8	4306525036	1660
196	9	106296714	1571
196	10	4306463075	1488
197	1	14436165	4624
197	2	15137598	3753
197	3	4306402450	3240
197	4	2595292759	3121
197	5	200071133	2447
197	6	4306525036	2424
197	7	168522863	2246
197	8	2596394214	2199
197	9	4306402567	1779
197	10	2754803477	1765
198	1	106296714	9835
198	2	4306400194	4147
198	3	4306463937	2101
198	4	2764900261	1052
198	5	4306421043	981
198	6	2764905038	900
198	7	174847851	853
198	8	80113298	775
198	9	4306463409	709
198	10	13144211	707
199	1	21442059	7949
199	2	53450646	3853
199	3	52566953	2903
199	4	48860480	2425
199	5	86852077	1985
199	6	4210200103	1752
199	7	149937609	1631
199	8	203465130	1561
199	9	37011080	1418
199	10	4306463230	1370
200	1	4306525036	3726
200	2	4306402450	3006
200	3	202381698	2619
200	4	4210172589	1817
200	5	4306401271	1765
200	6	4306463937	1408
200	7	12898181	1364
200	8	49861241	1340
200	9	200437886	1318
200	10	155125020	1186
201	1	4306525036	3895
201	2	4306463937	1931
201	3	4306463230	1592
201	4	4026894	1561
201	5	140848990	1259
201	6	130455057	1229
201	7	35439863	1138
201	8	104377164	1132
201	9	4210176815	1113
201	10	94432539	1078
202	1	64311837	4863
202	2	130536152	3551
202	3	83853393	2987
202	4	200764475	2620
202	5	4306463230	2412
202	6	123288148	2060
202	7	74630304	1661
202	8	2898407351	1609
202	9	178362034	1324
202	10	67425620	1316
203	1	4306525036	6458
203	2	83651209	5195
203	3	164225461	2635
203	4	156174673	2482
203	5	49828768	1870
203	6	202381698	1847
203	7	96615428	1699
203	8	14436165	1581
203	9	181459644	1395
203	10	143352558	1240
204	1	4306525036	5871
204	2	27569427	3526
204	3	4306463937	2667
204	4	205775358	2377
204	5	4306463230	1546
204	6	2597401208	1182
204	7	2764739025	1064
204	8	14436165	1063
204	9	182143151	1046
204	10	4306402450	933
205	1	52363224	5213
205	2	52442148	2331
205	3	96365333	2249
205	4	4306463230	2235
205	5	112674977	2206
205	6	21859746	2143
205	7	4306463937	1594
205	8	189344224	1440
205	9	67425620	1402
205	10	75411654	1296
206	1	4306525036	3754
206	2	87338489	2185
206	3	187816532	1364
206	4	4306463937	1267
206	5	55107261	1266
206	6	140251998	1248
206	7	152998702	1137
206	8	4306463230	1026
206	9	202381698	1001
206	10	61167191	921
207	1	4306525036	8128
207	2	58498366	2367
207	3	61859066	2205
207	4	176204532	1733
207	5	60760007	1458
207	6	62865007	1301
207	7	52877392	1180
207	8	195000414	1171
207	9	4306402450	1128
207	10	44717366	1005
208	1	4210172589	7366
208	2	4306463937	5639
208	3	4306463855	3690
208	4	4306463708	2749
208	5	4306464262	2393
208	6	4306462995	1869
208	7	4306401271	1671
